-0.3906199342387466,-0.4246968625822309,0.15007385266262235,-1.287997029635315,-0.24260109182019648,-0.843881669832769,-0.6639578836910042
-0.3968953716040766,-0.43047794950938123,0.14981200302887832,-1.291040251916824,-0.24840820511296757,-0.8538179860654981,-0.6740823705746711
-0.4030668126026437,-0.43632199946846956,0.14952747848383433,-1.2939556515144615,-0.2541752171076841,-0.8636834835993449,-0.6841369183289547
-0.40912402633586775,-0.4422162336368294,0.14922171947324026,-1.2967277945970546,-0.25988831383449207,-0.8734621257597566,-0.6941093812656403
-0.41505732776559323,-0.4481493673281454,0.1488959405877158,-1.2993439629369776,-0.2655371829015942,-0.8831397594264527,-0.7039881641604713
-0.4208592084076206,-0.45411337061881246,0.14855097493671957,-1.3017984534949583,-0.27111717922249506,-0.892707342203152,-0.7137646290455261
-0.42652517757783753,-0.4601041464486514,0.14818726223232526,-1.3040951694771998,-0.27662972197114205,-0.9021622511359934,-0.7234341530829002
-0.4320534623357198,-0.4661208423454171,0.14780497913846746,-1.3062475533175468,-0.2820806648058604,-0.9115070530446305,-0.73299531334887
-0.43744368274420314,-0.4721640504980456,0.14740426122627417,-1.3082757341249152,-0.28747706206608975,-0.9207460777816959,-0.7424474397919086
-0.44269504047563685,-0.47823360555014727,0.14698543244604,-1.3102016335756037,-0.292823338801001,-0.9298810061011865,-0.7517874736487036
-0.44780475101340095,-0.4843268629554976,0.1465491534650573,-1.3120434059982027,-0.2981181269807091,-0.9389071066992448,-0.7610073992495395
-0.4527673363329328,-0.49043815486943143,0.14609642750530286,-1.3138107833203725,-0.3033528407426777,-0.9478115626396145,-0.7700933459470826
-0.45757503582952713,-0.49655965108854744,0.14562845254883805,-1.3155026108402799,-0.30851249414577264,-0.9565746011305596,-0.7790268590320478
-0.4622191497594566,-0.5026832931204626,0.1451463643013468,-1.3171072092083542,-0.3135785306409214,-0.9651731731724846,-0.7877880573756858
-0.4666917858607128,-0.5088030441887097,0.1446509554928675,-1.318605399580088,-0.31853280491830765,-0.9735860816441224,-0.7963597319911087
-0.4709873610545732,-0.5149165653062169,0.14414246989360685,-1.3199753239697798,-0.3233615455365713,-0.9817990084162891,-0.8047311260024317
-0.47510333602749016,-0.5210256218145133,0.14362055010917116,-1.3211977694136345,-0.3280582036064078,-0.9898079503549821,-0.8129002525411957
-0.47903995547058564,-0.5271349602905507,0.14308437344386452,-1.3222606507165222,-0.33262448825463914,-0.9976200726444323,-0.8208740743995349
-0.4827991094074864,-0.5332499182261855,0.14253295330860916,-1.3231616015727814,-0.33706944412095385,-1.005251745716743,-0.82866651076254
-0.4863827069974596,-0.5393734742495286,0.14196553072476908,-1.323908158809904,-0.34140696143371585,-1.0127243282963734,-0.8362948522065126
-0.48979108722066955,-0.5455036810286985,0.14138194657187117,-1.324515640654698,-0.34565247938553323,-1.020058879470874,-0.8437755864690295
-0.49302195386470765,-0.5516323693926799,0.1407828816668519,-1.325003355558565,-0.34981976396652825,-1.0272712571433928,-0.8511207573330674
-0.49607013879335105,-0.5577456728419335,0.14016988252625212,-1.3253901128798415,-0.35391850436397937,-1.0343689063909483,-0.8583357736577558
-0.4989282336774266,-0.5638263863639916,0.13954514966508977,-1.3256900882853595,-0.35795314644307097,-1.0413501000904566,-0.865419121896962
-0.5015878732280702,-0.5698575998461187,0.1389111365682236,-1.3259099406533787,-0.3619229892358727,-1.0482056295172855,-0.8723638531033754
-0.5040412812818047,-0.5758266135901864,0.13827006912765294,-1.326047745764793,-0.3658232411521628,-1.0549221970200584,-0.8791601891242522
-0.5062826506761613,-0.5817279955477835,0.13762352641143338,-1.326093888127749,-0.3696465589832795,-1.0614862807689198,-0.8857982844842132
-0.5083090188434196,-0.5875648350473186,0.1369722118936647,-1.3260336217222466,-0.3733845969257752,-1.0678871808248036,-0.8922701892079379
-0.5101204799988354,-0.5933477333638913,0.13631599152434973,-1.3258506535029848,-0.3770292257192094,-1.0741183232509721,-0.8985703802902385
-0.5117197728954288,-0.5990917024173491,0.13565419665047965,-1.3255308894428786,-0.38057325711031575,-1.080176549262849,-0.9046947571305278
-0.5131114348443967,-0.6048117363775688,0.13498610892606114,-1.3250654614732356,-0.3840106539537242,-1.0860598183280512,-0.9106385558599615
